-128	-228
-116	-210
-109	-189
-102	-167
-91	-153
-83	-132
-70	-111
-62	-94
-51	-67
-37	-51
-28	-34
-24	-10
-14	9
-1	23
3	39
9	60
8	86
6	114
15	134
19	160
21	180
27	205
33	241
34	253
33	273
44	294
53	305
57	324
68	338
74	358
80	378
87	399
85	419
105	437
115	455
112	460
119	483
122	492
123	503
125	526
139	534
143	553
143	566
151	573
153	576
158	589
155	604
159	620
162	630
169	636
175	651
178	660
181	664
179	670
178	684
183	690
191	697
187	700
191	711
195	725
187	727
197	741
202	756
204	769
211	779
205	779
212	791
218	806
218	808
219	818
223	825
223	826
228	834
237	838
238	844
241	848
239	855
243	852
244	850
246	855
244	858
245	860
254	856
253	855
255	856
259	854
262	848
266	847
264	847
264	836
269	828
262	820
264	804
262	796
252	777
241	755
230	739
229	724
216	702
201	680
196	662
183	648
166	623
155	601
144	590
133	560
113	540
107	518
97	492
64	468
62	443
50	425
26	392
16	371
7	351
-8	321
-20	294
-31	268
-44	234
-56	196
-69	167
-81	136
-97	111
-104	75
-111	50
-129	34
-143	11
-157	-10
-174	-37
-181	-48
-199	-66
-214	-91
-224	-115
-240	-133
-256	-150
-265	-180
-269	-195
-287	-225
-297	-256
-306	-266
-311	-285
-308	-305
-316	-318
-325	-340
-329	-352
-338	-366
-341	-390
-340	-408
-350	-435
-348	-458
-343	-473
-357	-491
-358	-505
-364	-518
-373	-527
-374	-542
-379	-550
-380	-562
-380	-581
-378	-583
-386	-587
-390	-594
-390	-603
-405	-618
-406	-624
-404	-629
-403	-638
-402	-634
-407	-639
-404	-643
-400	-645
-398	-650
-395	-643
-395	-642
-387	-634
-382	-621
-375	-617
-369	-602
-370	-589
-355	-584
-348	-570
-350	-560
-336	-543
-327	-523
-320	-503
-308	-482
-307	-475
-301	-457
-290	-432
-277	-411
-272	-397
